"","n","algo_title","problem_num","answer_percent"
"434",7,"그리디 알고리즘","515","66.667%"
"435",7,"그리디 알고리즘","515","22.727%"
"436",7,"그리디 알고리즘","515","25.000%"
"437",7,"그리디 알고리즘","515","50.000%"
"438",7,"그리디 알고리즘","515","15.517%"
"439",7,"그리디 알고리즘","515","18.367%"
"440",7,"그리디 알고리즘","515","42.857%"
"441",7,"그리디 알고리즘","515","69.231%"
"442",7,"그리디 알고리즘","515","36.000%"
"443",7,"그리디 알고리즘","515","27.273%"
"444",7,"그리디 알고리즘","515","69.231%"
"445",7,"그리디 알고리즘","515","9.184%"
"446",7,"그리디 알고리즘","515","100.000%"
"447",7,"그리디 알고리즘","515","42.105%"
"448",7,"그리디 알고리즘","515","26.667%"
"449",7,"그리디 알고리즘","515","53.333%"
"450",7,"그리디 알고리즘","515","42.105%"
"451",7,"그리디 알고리즘","515","34.783%"
"452",7,"그리디 알고리즘","515","57.143%"
"453",7,"그리디 알고리즘","515","100.000%"
"454",7,"그리디 알고리즘","515","33.333%"
"455",7,"그리디 알고리즘","515","42.105%"
"456",7,"그리디 알고리즘","515","80.000%"
"457",7,"그리디 알고리즘","515","58.333%"
"458",7,"그리디 알고리즘","515","41.176%"
"459",7,"그리디 알고리즘","515","100.000%"
"460",7,"그리디 알고리즘","515","33.333%"
"461",7,"그리디 알고리즘","515","63.636%"
"462",7,"그리디 알고리즘","515","35.000%"
"463",7,"그리디 알고리즘","515","77.778%"
"464",7,"그리디 알고리즘","515","23.333%"
"465",7,"그리디 알고리즘","515","77.778%"
"466",7,"그리디 알고리즘","515","23.077%"
"467",7,"그리디 알고리즘","515","100.000%"
"468",7,"그리디 알고리즘","515","75.000%"
"469",7,"그리디 알고리즘","515","100.000%"
"470",7,"그리디 알고리즘","515","66.667%"
"471",7,"그리디 알고리즘","515","27.273%"
"472",7,"그리디 알고리즘","515","100.000%"
"473",7,"그리디 알고리즘","515","66.667%"
"474",7,"그리디 알고리즘","515","85.714%"
"475",7,"그리디 알고리즘","515","13.043%"
"476",7,"그리디 알고리즘","515","66.667%"
"477",7,"그리디 알고리즘","515","50.000%"
"478",7,"그리디 알고리즘","515","83.333%"
"479",7,"그리디 알고리즘","515","27.778%"
"480",7,"그리디 알고리즘","515","83.333%"
"481",7,"그리디 알고리즘","515","83.333%"
"482",7,"그리디 알고리즘","515","100.000%"
"483",7,"그리디 알고리즘","515","19.231%"
"484",7,"그리디 알고리즘","515","18.519%"
"485",7,"그리디 알고리즘","515","100.000%"
"486",7,"그리디 알고리즘","515","57.143%"
"487",7,"그리디 알고리즘","515","80.000%"
"488",7,"그리디 알고리즘","515","66.667%"
"489",7,"그리디 알고리즘","515","66.667%"
"490",7,"그리디 알고리즘","515","30.769%"
